prlName,prlLicensingActivityName,prlMainArea,prlStatus,prlStratigraphical,prlDateGranted,prlDateValidTo,prlOriginalArea,prlCurrentArea,prlPhaseCurrent,prlNpdidLicence,prlPartitionFrom,prlNPDIDPartitionFrom,prlAdditAreaTo,prlNPDIDAdditAreaTo,prlFactPageUrl,prlFactMapUrl,prlDateUpdated,prlDateUpdatedMax,DatesyncNPD
228,BARENTSHAVPROSJEKTET-97,Barents sea,INACTIVE,NO,30.05.1997,31.12.2010,2507,0,,22636,,,,,https://factpages.sodir.no/licence/pageview/all/22636,,31.01.2025,31.01.2025,09.09.2025
229,BARENTSHAVPROSJEKTET-97,Barents sea,ACTIVE,NO,30.05.1997,15.05.2042,1010,179,PRODUCTION,22644,,,,,https://factpages.sodir.no/licence/pageview/all/22644,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=22644,31.01.2025,07.05.2025,09.09.2025
229 B,Awarded additionally Barentshavprosj-97,Barents sea,ACTIVE,NO,27.04.2007,15.05.2042,64,1,PRODUCTION,4461754,,,229,22644,https://factpages.sodir.no/licence/pageview/all/4461754,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=4461754,31.01.2025,31.01.2025,09.09.2025
229 C,TFO2007,Barents sea,INACTIVE,NO,29.02.2008,28.02.2009,22,0,,4921701,,,229,22644,https://factpages.sodir.no/licence/pageview/all/4921701,,31.01.2025,16.04.2025,09.09.2025
229 D,TFO2015,Barents sea,INACTIVE,NO,05.02.2016,15.05.2020,35,0,,27434570,,,229,22644,https://factpages.sodir.no/licence/pageview/all/27434570,,31.01.2025,16.04.2025,09.09.2025
229 E,BARENTSHAVPROSJEKTET-97,Barents sea,ACTIVE,NO,30.11.2018,15.05.2042,38,38,PRODUCTION,34764271,229,22644,,,https://factpages.sodir.no/licence/pageview/all/34764271,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=34764271,31.01.2025,07.05.2025,09.09.2025
229 F,TFO2018,Barents sea,INACTIVE,NO,01.03.2019,01.03.2021,321,0,,34041879,,,229,22644,https://factpages.sodir.no/licence/pageview/all/34041879,,31.01.2025,16.04.2025,09.09.2025
229 G,TFO2020,Barents sea,ACTIVE,NO,19.02.2021,19.02.2029,23,23,INITIAL EXTENDED,38095197,,,229 E,34764271,https://factpages.sodir.no/licence/pageview/all/38095197,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=38095197,09.05.2025,09.05.2025,09.09.2025
229 H,TFO2021,Barents sea,ACTIVE,NO,11.03.2022,11.03.2030,12,12,INITIAL EXTENDED,38723887,,,229,22644,https://factpages.sodir.no/licence/pageview/all/38723887,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=38723887,31.01.2025,16.04.2025,09.09.2025
229 I,TFO2024,Barents sea,ACTIVE,NO,14.03.2025,14.03.2032,39,39,INITIAL,38724070,,,229,22644,https://factpages.sodir.no/licence/pageview/all/38724070,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=38724070,29.05.2025,29.05.2025,09.09.2025
230,BARENTSHAVPROSJEKTET-97,Barents sea,INACTIVE,NO,30.05.1997,31.12.2015,0,0,,22652,,,,,https://factpages.sodir.no/licence/pageview/all/22652,,31.01.2025,31.01.2025,09.09.2025
231,BARENTSHAVPROSJEKTET-97,,INACTIVE,NO,30.05.1997,15.05.2009,0,0,,22660,,,,,https://factpages.sodir.no/licence/pageview/all/22660,,31.01.2025,31.01.2025,09.09.2025
232,BARENTSHAVPROSJEKTET-97,,INACTIVE,NO,30.05.1997,15.05.2009,0,0,,22668,,,,,https://factpages.sodir.no/licence/pageview/all/22668,,31.01.2025,31.01.2025,09.09.2025
233,BARENTSHAVPROSJEKTET-97,Barents sea,INACTIVE,NO,30.05.1997,15.05.2007,0,0,,22676,,,,,https://factpages.sodir.no/licence/pageview/all/22676,,31.01.2025,31.01.2025,09.09.2025
234,BARENTSHAVPROSJEKTET-97,,INACTIVE,NO,30.05.1997,15.05.2007,0,0,,22684,,,,,https://factpages.sodir.no/licence/pageview/all/22684,,31.01.2025,31.01.2025,09.09.2025
235,BARENTSHAVPROSJEKTET-97,,INACTIVE,NO,30.05.1997,15.05.2007,0,0,,22692,,,,,https://factpages.sodir.no/licence/pageview/all/22692,,31.01.2025,31.01.2025,09.09.2025
236,BARENTSHAVPROSJEKTET-97,,INACTIVE,NO,30.05.1997,15.05.2007,0,0,,22700,,,,,https://factpages.sodir.no/licence/pageview/all/22700,,31.01.2025,31.01.2025,09.09.2025
237,Awarded additionally to round 15,Norwegian sea,ACTIVE,NO,30.01.1998,10.04.2027,18,18,PRODUCTION,41327,,,,,https://factpages.sodir.no/licence/pageview/all/41327,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=41327,31.01.2025,31.01.2025,09.09.2025
238,NST99,North sea,INACTIVE,NO,04.06.1999,21.03.2002,484,0,,102103,,,,,https://factpages.sodir.no/licence/pageview/all/102103,,31.01.2025,31.01.2025,09.09.2025
239,NST99,North sea,INACTIVE,NO,04.06.1999,04.06.2005,307,0,,102157,,,,,https://factpages.sodir.no/licence/pageview/all/102157,,31.01.2025,31.01.2025,09.09.2025
240,NST99,North sea,INACTIVE,NO,04.06.1999,04.06.2003,393,0,,102217,,,,,https://factpages.sodir.no/licence/pageview/all/102217,,31.01.2025,31.01.2025,09.09.2025
241,NST99,North sea,INACTIVE,NO,04.06.1999,04.06.2006,180,0,,102131,,,,,https://factpages.sodir.no/licence/pageview/all/102131,,31.01.2025,31.01.2025,09.09.2025
242,NST99,North sea,ACTIVE,NO,04.06.1999,31.12.2036,112,5,PRODUCTION EXTENDED,102226,,,,,https://factpages.sodir.no/licence/pageview/all/102226,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=102226,31.01.2025,07.05.2025,09.09.2025
242 B,TFO2024,North sea,ACTIVE,NO,14.03.2025,14.03.2032,5,5,INITIAL,38724071,,,242,102226,https://factpages.sodir.no/licence/pageview/all/38724071,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=38724071,29.05.2025,29.05.2025,09.09.2025
243,NST99,North sea,INACTIVE,NO,04.06.1999,01.01.2004,539,0,,102235,,,,,https://factpages.sodir.no/licence/pageview/all/102235,,31.01.2025,31.01.2025,09.09.2025
244,NST99,North sea,INACTIVE,NO,04.06.1999,31.12.2002,645,0,,102244,,,,,https://factpages.sodir.no/licence/pageview/all/102244,,31.01.2025,31.01.2025,09.09.2025
245,NST99,North sea,INACTIVE,NO,04.06.1999,30.12.2004,935,0,,102258,,,,,https://factpages.sodir.no/licence/pageview/all/102258,,31.01.2025,31.01.2025,09.09.2025
246,NST99,North sea,INACTIVE,NO,04.06.1999,31.08.2002,53,0,,102267,,,,,https://factpages.sodir.no/licence/pageview/all/102267,,31.01.2025,31.01.2025,09.09.2025
247,NST99,North sea,INACTIVE,NO,04.06.1999,29.08.2002,582,0,,102276,,,,,https://factpages.sodir.no/licence/pageview/all/102276,,31.01.2025,31.01.2025,09.09.2025
248,NST99,North sea,ACTIVE,YES OR PARTLY,04.06.1999,04.06.2035,343,121,PRODUCTION,102285,,,,,https://factpages.sodir.no/licence/pageview/all/102285,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=102285,31.01.2025,07.05.2025,09.09.2025
248 B,TFO2005,North sea,ACTIVE,YES OR PARTLY,06.01.2006,04.06.2035,48,25,PRODUCTION,3812058,,,248,102285,https://factpages.sodir.no/licence/pageview/all/3812058,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=3812058,31.01.2025,07.05.2025,09.09.2025
248 C,NST99,North sea,ACTIVE,NO,09.04.2013,04.06.2035,175,67,PRODUCTION,23297103,248,102285,,,https://factpages.sodir.no/licence/pageview/all/23297103,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=23297103,31.01.2025,02.07.2025,09.09.2025
248 D,NST99,North sea,ACTIVE,NO,18.06.2014,04.06.2035,14,14,PRODUCTION,26265128,248 C,23297103,,,https://factpages.sodir.no/licence/pageview/all/26265128,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=26265128,31.01.2025,31.01.2025,09.09.2025
248 E,NST99,North sea,ACTIVE,NO,18.06.2014,04.06.2035,9,9,PRODUCTION,26265155,248 C,23297103,,,https://factpages.sodir.no/licence/pageview/all/26265155,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=26265155,31.01.2025,31.01.2025,09.09.2025
248 F,NST99,North sea,ACTIVE,NO,10.12.2015,04.06.2035,47,47,PRODUCTION,27160027,248,102285,,,https://factpages.sodir.no/licence/pageview/all/27160027,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=27160027,31.01.2025,07.05.2025,09.09.2025
248 GS,NST99,North sea,ACTIVE,YES OR PARTLY,30.06.2016,04.06.2035,121,61,PRODUCTION,28225653,248,102285,,,https://factpages.sodir.no/licence/pageview/all/28225653,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=28225653,31.01.2025,31.01.2025,09.09.2025
248 HS,TFO2005,North sea,INACTIVE,YES OR PARTLY,30.06.2016,31.12.2021,25,0,,28225739,248 B,3812058,,,https://factpages.sodir.no/licence/pageview/all/28225739,,31.01.2025,31.01.2025,09.09.2025
248 I,NST99,North sea,ACTIVE,NO,18.12.2017,04.06.2035,48,48,PRODUCTION,30636669,248 C,23297103,,,https://factpages.sodir.no/licence/pageview/all/30636669,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=30636669,31.01.2025,31.01.2025,09.09.2025
248 J,NST99,North sea,INACTIVE,NO,18.12.2017,31.12.2021,37,0,,30636695,248 C,23297103,,,https://factpages.sodir.no/licence/pageview/all/30636695,,31.01.2025,31.01.2025,09.09.2025
248 K,TFO2022,North sea,ACTIVE,NO,17.02.2023,17.02.2028,3,3,INITIAL EXTENDED,38723941,,,248 F,27160027,https://factpages.sodir.no/licence/pageview/all/38723941,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=38723941,14.05.2025,17.05.2025,09.09.2025
248 LS,TFO2024,North sea,ACTIVE,YES OR PARTLY,14.03.2025,14.03.2031,10,10,INITIAL,38724073,,,248 B,3812058,https://factpages.sodir.no/licence/pageview/all/38724073,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=38724073,29.05.2025,29.05.2025,09.09.2025
249,NST99,North sea,INACTIVE,NO,04.06.1999,01.10.2023,1,0,,102294,,,,,https://factpages.sodir.no/licence/pageview/all/102294,,31.01.2025,31.01.2025,09.09.2025
250,Awarded additionally to round 15,Norwegian sea,ACTIVE,NO,22.10.1999,02.02.2041,170,170,PRODUCTION,115537,,,,,https://factpages.sodir.no/licence/pageview/all/115537,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=115537,31.01.2025,31.01.2025,09.09.2025
251,16,Norwegian sea,INACTIVE,NO,12.05.2000,12.05.2008,1855,0,,1032893,,,,,https://factpages.sodir.no/licence/pageview/all/1032893,,31.01.2025,31.01.2025,09.09.2025
252,16,Norwegian sea,INACTIVE,NO,12.05.2000,12.05.2003,527,0,,1032911,,,,,https://factpages.sodir.no/licence/pageview/all/1032911,,31.01.2025,31.01.2025,09.09.2025
253,16,Norwegian sea,INACTIVE,NO,12.05.2000,12.05.2008,905,0,,1032927,,,,,https://factpages.sodir.no/licence/pageview/all/1032927,,31.01.2025,31.01.2025,09.09.2025
254,16,Norwegian sea,INACTIVE,NO,12.05.2000,31.12.2004,1802,0,,1032954,,,,,https://factpages.sodir.no/licence/pageview/all/1032954,,31.01.2025,31.01.2025,09.09.2025
255,16,Norwegian sea,ACTIVE,NO,12.05.2000,12.05.2038,1323,54,PRODUCTION,1032979,,,,,https://factpages.sodir.no/licence/pageview/all/1032979,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=1032979,31.01.2025,31.01.2025,09.09.2025
255 B,16,Norwegian sea,INACTIVE,NO,19.05.2016,14.05.2024,178,0,,28201826,255,1032979,,,https://factpages.sodir.no/licence/pageview/all/28201826,,31.01.2025,11.08.2025,09.09.2025
255 C,TFO2016,Norwegian sea,INACTIVE,NO,10.02.2017,14.05.2024,49,0,,28941938,,,255 B,28201826,https://factpages.sodir.no/licence/pageview/all/28941938,,31.01.2025,16.04.2025,09.09.2025
255 D,TFO2017,Norwegian sea,INACTIVE,NO,02.03.2018,31.12.2020,107,0,,30977988,,,255 B,28201826,https://factpages.sodir.no/licence/pageview/all/30977988,,31.01.2025,31.01.2025,09.09.2025
256,16,Norwegian sea,INACTIVE,NO,12.05.2000,01.01.2011,796,0,,1032995,,,,,https://factpages.sodir.no/licence/pageview/all/1032995,,31.01.2025,31.01.2025,09.09.2025
257,16,Norwegian sea,ACTIVE,NO,12.05.2000,10.09.2033,96,32,PRODUCTION,1033013,,,,,https://factpages.sodir.no/licence/pageview/all/1033013,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=1033013,04.02.2025,31.01.2025,09.09.2025
258,16,Norwegian sea,INACTIVE,NO,12.05.2000,29.09.2003,2128,0,,1033029,,,,,https://factpages.sodir.no/licence/pageview/all/1033029,,31.01.2025,31.01.2025,09.09.2025
259,16,Norwegian sea,INACTIVE,NO,12.05.2000,01.01.2010,1276,0,,1033049,,,,,https://factpages.sodir.no/licence/pageview/all/1033049,,31.01.2025,31.01.2025,09.09.2025
260,16,Norwegian sea,INACTIVE,NO,12.05.2000,12.02.2004,624,0,,1033065,,,,,https://factpages.sodir.no/licence/pageview/all/1033065,,31.01.2025,31.01.2025,09.09.2025
261,16,Norwegian sea,ACTIVE,NO,12.05.2000,12.05.2036,707,45,PRODUCTION,1033077,,,,,https://factpages.sodir.no/licence/pageview/all/1033077,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=1033077,31.01.2025,07.05.2025,09.09.2025
261 BS,16,Norwegian sea,INACTIVE,YES OR PARTLY,12.12.2003,25.11.2005,441,0,,2588889,261,1033077,,,https://factpages.sodir.no/licence/pageview/all/2588889,,31.01.2025,31.01.2025,09.09.2025
261 C,16,Norwegian sea,ACTIVE,NO,19.02.2021,12.05.2036,4,4,PRODUCTION,38667428,261,1033077,,,https://factpages.sodir.no/licence/pageview/all/38667428,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=38667428,31.01.2025,31.01.2025,09.09.2025
261 D,TFO2023,Norwegian sea,ACTIVE,NO,15.03.2024,15.09.2030,17,17,INITIAL EXTENDED,38723992,,,261,1033077,https://factpages.sodir.no/licence/pageview/all/38723992,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=38723992,03.06.2025,17.07.2025,09.09.2025
262,16,Norwegian sea,ACTIVE,NO,12.05.2000,02.02.2033,38,38,PRODUCTION,1033093,,,,,https://factpages.sodir.no/licence/pageview/all/1033093,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=1033093,31.01.2025,31.01.2025,09.09.2025
263,16,Norwegian sea,ACTIVE,NO,12.05.2000,12.05.2037,813,80,PRODUCTION,1033111,,,,,https://factpages.sodir.no/licence/pageview/all/1033111,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=1033111,04.02.2025,07.05.2025,09.09.2025
263 B,TFO2005,Norwegian sea,ACTIVE,NO,06.01.2006,12.05.2037,4,4,PRODUCTION,3812093,,,263,1033111,https://factpages.sodir.no/licence/pageview/all/3812093,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=3812093,04.02.2025,31.01.2025,09.09.2025
263 C,16,Norwegian sea,ACTIVE,NO,18.04.2008,12.05.2037,1,1,PRODUCTION,4966437,263,1033111,,,https://factpages.sodir.no/licence/pageview/all/4966437,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=4966437,04.02.2025,31.01.2025,09.09.2025
263 D,TFO2017,Norwegian sea,ACTIVE,NO,02.03.2018,02.03.2028,29,29,INITIAL EXTENDED,30978033,,,263,1033111,https://factpages.sodir.no/licence/pageview/all/30978033,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=30978033,19.02.2025,07.05.2025,09.09.2025
263 E,16,Norwegian sea,ACTIVE,NO,01.11.2019,12.05.2037,37,37,PRODUCTION,35318763,263,1033111,,,https://factpages.sodir.no/licence/pageview/all/35318763,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=35318763,31.01.2025,31.01.2025,09.09.2025
263 F,TFO2020,Norwegian sea,ACTIVE,NO,19.02.2021,02.03.2028,39,39,INITIAL EXTENDED,38095246,,,263 D,30978033,https://factpages.sodir.no/licence/pageview/all/38095246,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=38095246,19.02.2025,16.04.2025,09.09.2025
263 G,TFO2021,Norwegian sea,ACTIVE,NO,11.03.2022,11.03.2028,70,70,INITIAL,38723888,,,263 D,30978033,https://factpages.sodir.no/licence/pageview/all/38723888,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=38723888,04.02.2025,16.04.2025,09.09.2025
263 H,TFO2024,Norwegian sea,ACTIVE,NO,14.03.2025,14.03.2032,43,43,INITIAL,38724074,,,263 D,30978033,https://factpages.sodir.no/licence/pageview/all/38724074,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=38724074,29.05.2025,19.03.2025,09.09.2025
264,16,Norwegian sea,INACTIVE,NO,12.05.2000,01.01.2013,1185,0,,1033127,,,,,https://factpages.sodir.no/licence/pageview/all/1033127,,31.01.2025,31.01.2025,09.09.2025
265,NST2000,North sea,ACTIVE,NO,27.04.2001,27.01.2037,1071,256,PRODUCTION,1624237,,,,,https://factpages.sodir.no/licence/pageview/all/1624237,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=1624237,31.01.2025,31.01.2025,09.09.2025
266,NST2000,North sea,INACTIVE,NO,27.04.2001,22.12.2006,1182,0,,1624332,,,,,https://factpages.sodir.no/licence/pageview/all/1624332,,31.01.2025,31.01.2025,09.09.2025
267,NST2000,,INACTIVE,NO,27.04.2001,22.12.2006,0,0,,1624349,,,,,https://factpages.sodir.no/licence/pageview/all/1624349,,31.01.2025,31.01.2025,09.09.2025
268,NST2000,North sea,INACTIVE,NO,27.04.2001,31.10.2004,1051,0,,1624366,,,,,https://factpages.sodir.no/licence/pageview/all/1624366,,31.01.2025,31.01.2025,09.09.2025
269,NST2000,North sea,ACTIVE,NO,27.04.2001,27.04.2041,489,132,PRODUCTION,1624410,,,,,https://factpages.sodir.no/licence/pageview/all/1624410,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=1624410,31.01.2025,31.01.2025,09.09.2025
270,NST2000,North sea,INACTIVE,NO,27.04.2001,01.01.2015,489,0,,1624436,,,,,https://factpages.sodir.no/licence/pageview/all/1624436,,31.01.2025,07.05.2025,09.09.2025
270 B,TFO2013,North sea,INACTIVE,NO,07.02.2014,07.02.2015,67,0,,24214428,,,270,1624436,https://factpages.sodir.no/licence/pageview/all/24214428,,31.01.2025,31.01.2025,09.09.2025
271,NST2001,North sea,INACTIVE,NO,15.03.2002,15.03.2009,538,0,,2060218,,,,,https://factpages.sodir.no/licence/pageview/all/2060218,,31.01.2025,31.01.2025,09.09.2025
272,NST2001,North sea,ACTIVE,NO,15.03.2002,31.12.2052,260,100,PRODUCTION EXTENDED,2060232,,,,,https://factpages.sodir.no/licence/pageview/all/2060232,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=2060232,31.01.2025,07.05.2025,09.09.2025
272 B,TFO2018,North sea,ACTIVE,NO,01.03.2019,31.12.2052,44,44,PRODUCTION EXTENDED,34041960,,,272,2060232,https://factpages.sodir.no/licence/pageview/all/34041960,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=34041960,31.01.2025,31.01.2025,09.09.2025
272 C,TFO2021,North sea,ACTIVE,NO,11.03.2022,31.12.2052,9,9,PRODUCTION,38723889,,,272,2060232,https://factpages.sodir.no/licence/pageview/all/38723889,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=38723889,31.01.2025,31.01.2025,09.09.2025
272 D,TFO2022,North sea,ACTIVE,NO,17.02.2023,31.12.2052,95,95,PRODUCTION,38723943,,,272,2060232,https://factpages.sodir.no/licence/pageview/all/38723943,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=38723943,05.09.2025,05.09.2025,09.09.2025
272 E,TFO2023,North sea,ACTIVE,NO,15.03.2024,31.12.2029,24,24,INITIAL,38723993,,,272,2060232,https://factpages.sodir.no/licence/pageview/all/38723993,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=38723993,10.04.2025,31.01.2025,09.09.2025
273,NST2001,North sea,INACTIVE,NO,15.03.2002,31.12.2010,538,0,,2060246,,,,,https://factpages.sodir.no/licence/pageview/all/2060246,,31.01.2025,31.01.2025,09.09.2025
274,NST2001,North sea,INACTIVE,NO,15.03.2002,31.12.2022,508,0,,2060266,,,,,https://factpages.sodir.no/licence/pageview/all/2060266,,31.01.2025,07.05.2025,09.09.2025
274 BS,NST2001,North sea,INACTIVE,YES OR PARTLY,13.12.2005,13.12.2010,74,0,,3809011,274,2060266,,,https://factpages.sodir.no/licence/pageview/all/3809011,,31.01.2025,31.01.2025,09.09.2025
274 CS,TFO2007,North sea,INACTIVE,YES OR PARTLY,29.02.2008,31.12.2021,19,0,,4909658,,,274,2060266,https://factpages.sodir.no/licence/pageview/all/4909658,,31.01.2025,31.01.2025,09.09.2025
275,NST2001,North sea,INACTIVE,NO,15.03.2002,30.12.2022,32,0,,2060278,,,,,https://factpages.sodir.no/licence/pageview/all/2060278,,31.01.2025,31.01.2025,09.09.2025
276,NST2001,North sea,INACTIVE,NO,15.03.2002,15.03.2005,12,0,,2060300,,,,,https://factpages.sodir.no/licence/pageview/all/2060300,,31.01.2025,31.01.2025,09.09.2025
277,NST2001,North sea,ACTIVE,NO,15.03.2002,30.06.2036,13,8,PRODUCTION EXTENDED,2060336,,,,,https://factpages.sodir.no/licence/pageview/all/2060336,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=2060336,31.01.2025,07.05.2025,09.09.2025
277 B,TFO2005,North sea,INACTIVE,NO,06.01.2006,01.01.2013,15,0,,3812131,,,277,2060336,https://factpages.sodir.no/licence/pageview/all/3812131,,31.01.2025,31.01.2025,09.09.2025
277 C,TFO2019,North sea,INACTIVE,NO,14.02.2020,14.02.2022,35,0,,36463552,,,277,2060336,https://factpages.sodir.no/licence/pageview/all/36463552,,31.01.2025,31.01.2025,09.09.2025
278,NST2001,North sea,INACTIVE,NO,15.03.2002,21.04.2005,425,0,,2060350,,,,,https://factpages.sodir.no/licence/pageview/all/2060350,,31.01.2025,31.01.2025,09.09.2025
279,NST2001,North sea,INACTIVE,NO,15.03.2002,16.04.2004,431,0,,2060367,,,,,https://factpages.sodir.no/licence/pageview/all/2060367,,31.01.2025,31.01.2025,09.09.2025
280,NST2001,North sea,INACTIVE,NO,15.03.2002,10.05.2004,46,0,,2060385,,,,,https://factpages.sodir.no/licence/pageview/all/2060385,,31.01.2025,31.01.2025,09.09.2025
280 S,Awarded additionally to NST2001,North sea,INACTIVE,YES OR PARTLY,10.05.2004,15.03.2006,2,0,,2773116,280,2060385,,,https://factpages.sodir.no/licence/pageview/all/2773116,,31.01.2025,31.01.2025,09.09.2025
281,17,Norwegian sea,INACTIVE,NO,14.06.2002,14.06.2009,1346,0,,2073488,,,,,https://factpages.sodir.no/licence/pageview/all/2073488,,31.01.2025,31.01.2025,09.09.2025
282,17,Norwegian sea,INACTIVE,NO,14.06.2002,14.06.2006,2132,0,,2073510,,,,,https://factpages.sodir.no/licence/pageview/all/2073510,,31.01.2025,31.01.2025,09.09.2025
283,17,Norwegian sea,INACTIVE,NO,14.06.2002,01.01.2012,2075,0,,2073530,,,,,https://factpages.sodir.no/licence/pageview/all/2073530,,31.01.2025,31.01.2025,09.09.2025
284,17,Norwegian sea,INACTIVE,NO,14.06.2002,30.03.2005,683,0,,2073548,,,,,https://factpages.sodir.no/licence/pageview/all/2073548,,31.01.2025,31.01.2025,09.09.2025
285,17,Norwegian sea,INACTIVE,NO,14.06.2002,14.06.2005,412,0,,2073564,,,,,https://factpages.sodir.no/licence/pageview/all/2073564,,31.01.2025,31.01.2025,09.09.2025
286,17,Norwegian sea,INACTIVE,NO,14.06.2002,14.06.2008,823,0,,2073578,,,,,https://factpages.sodir.no/licence/pageview/all/2073578,,31.01.2025,31.01.2025,09.09.2025
287,NST2002,North sea,INACTIVE,NO,11.04.2003,14.12.2004,797,0,,2407356,,,,,https://factpages.sodir.no/licence/pageview/all/2407356,,31.01.2025,31.01.2025,09.09.2025
288,NST2002,North sea,INACTIVE,NO,11.04.2003,11.04.2006,1113,0,,2407909,,,,,https://factpages.sodir.no/licence/pageview/all/2407909,,31.01.2025,31.01.2025,09.09.2025
289,NST2002,North sea,INACTIVE,NO,11.04.2003,01.07.2016,322,0,,2407454,,,,,https://factpages.sodir.no/licence/pageview/all/2407454,,31.01.2025,31.01.2025,09.09.2025
290,NST2002,North sea,INACTIVE,NO,11.04.2003,11.04.2004,430,0,,2407486,,,,,https://factpages.sodir.no/licence/pageview/all/2407486,,31.01.2025,31.01.2025,09.09.2025
